1090   237956.58    7.02119
1091   240547.75    7.02096
1092   243167.14    7.02074
1093   245815.06    7.02051
1094   248491.81    7.02029
1095   251197.72    7.02007
1096   253933.08    7.01986
1097   256698.23    7.01964
1098   259493.50    7.01943
1099   262319.19    7.01922
1100   265175.66    7.01901
1101   268063.22    7.01881
1102   270982.25    7.01860
1103   273933.06    7.01840
1104   276916.00    7.01820
1105   279931.41    7.01801
1106   282979.66    7.01781
1107   286061.09    7.01762
1108   289176.09    7.01743
1109   292325.03    7.01724
1110   295508.25    7.01706
1111   298726.13    7.01687
1112   301979.03    7.01669
1113   305267.38    7.01651
1114   308591.53    7.01633
1115   311951.88    7.01616
1116   315348.81    7.01598
1117   318782.75    7.01581
1118   322254.06    7.01564
1119   325763.19    7.01547
1120   329310.53    7.01530
